user_id,visa_type,filing_status,num_dependents,total_income,foreign_income,foreign_tax_paid,student_loan_interest_paid,paid_tuition,owns_home,state,years_in_us,foreign_tax_credit,student_loan_interest,standard_deduction,earned_income_credit,child_tax_credit,educator_expense,ira_deduction,home_ownership_credit
4622,none,married_filing_jointly,4,27721,0,0,1,0,1,NC,54,0,0,1,1,1,0,0,1
4623,none,head_of_household,1,23393,0,0,0,1,0,FL,48,0,0,1,0,1,0,0,0
4624,none,single,0,15696,0,0,1,0,0,OH,57,0,1,1,1,0,0,0,0
4625,none,married_filing_jointly,3,13824,0,0,0,0,0,NY,21,0,0,1,1,1,0,1,1
4626,none,head_of_household,2,112008,0,0,0,0,0,CA,27,0,0,1,0,1,0,0,0
4627,none,single,0,14198,0,0,0,0,0,GA,21,1,0,1,1,0,0,0,0
4628,none,single,1,8908,0,0,0,0,1,FL,38,0,0,1,1,1,0,1,1
4629,none,single,1,27475,0,0,0,1,0,TX,31,1,0,1,1,1,0,0,0
4630,none,single,3,46404,0,0,0,0,0,WA,44,0,0,1,1,1,0,0,0
4631,F-1,married_filing_jointly,1,74779,40150,1,0,0,0,VA,4,1,0,1,0,1,0,0,0
4632,none,single,0,19957,0,0,0,0,1,GA,28,0,0,1,0,1,0,1,1
4633,F-1,single,0,26123,25678,1,0,0,0,IL,19,1,0,1,0,0,0,1,0
4634,none,married_filing_jointly,4,72173,0,0,0,0,0,IL,37,0,0,1,0,1,1,0,0
4635,none,single,1,100113,0,0,0,0,0,FL,18,0,0,1,0,1,0,0,0
4636,none,single,4,135827,0,0,0,0,0,TX,21,0,0,1,1,0,0,0,0
4637,none,married_filing_jointly,2,68294,0,0,0,0,1,IL,53,0,0,1,0,1,0,1,1
4638,H-1B,single,3,9976,13911,1,1,0,1,NC,8,1,1,1,1,1,0,0,1
4639,none,single,2,20177,0,0,0,0,0,NY,30,0,0,1,1,1,0,0,0
4640,none,single,2,137113,0,0,1,0,1,VA,59,0,0,1,0,1,1,0,1
4641,H-1B,single,3,218318,42283,1,0,0,1,FL,12,1,0,1,0,0,0,0,1
4642,none,married_filing_jointly,0,40989,0,0,0,0,1,FL,37,0,0,1,0,0,0,0,0
4643,none,single,1,37869,0,0,0,0,1,NY,23,0,0,0,1,1,0,0,1
4644,none,single,0,18018,24373,1,1,0,1,GA,34,1,1,1,0,0,0,0,1
4645,J-1,qualifying_widow,2,159259,67565,1,0,0,1,CA,16,1,0,1,0,1,0,0,0
4646,none,head_of_household,2,17111,0,0,0,0,0,FL,55,0,0,1,1,1,0,1,0
4647,none,single,4,259250,0,0,0,0,0,NC,40,0,0,1,0,0,0,0,0
4648,none,single,0,41213,0,0,0,1,0,PA,34,0,0,1,0,0,0,1,0
4649,O-1,married_filing_jointly,3,20456,59352,1,0,0,0,TX,6,1,0,1,1,1,0,1,0
4650,STEM OPT,head_of_household,3,8912,2720,1,0,0,0,OH,9,1,0,1,1,1,0,0,1
4651,none,head_of_household,2,34772,0,0,1,0,1,VA,43,0,1,1,1,1,0,1,1
4652,none,single,4,39591,0,0,0,0,1,NY,28,1,0,1,1,1,0,1,1
4653,none,single,3,33292,0,0,0,0,0,NC,42,1,0,1,1,1,0,0,0
4654,F-1,single,1,44557,11429,0,0,0,0,TX,18,0,0,1,1,1,0,1,0
4655,none,head_of_household,1,154360,0,0,0,0,0,NY,30,0,0,1,0,1,0,0,0
4656,H-1B,head_of_household,3,77415,46131,1,0,0,1,TX,15,1,0,1,0,1,0,0,1
4657,none,single,4,52855,0,0,0,0,0,MA,18,0,0,1,1,1,0,0,0
4658,none,married_filing_jointly,1,123935,0,0,0,0,0,TX,39,0,0,1,0,1,0,0,0
4659,none,single,3,19445,6472,1,0,0,1,AZ,22,1,0,1,0,1,0,0,1
4660,none,married_filing_jointly,0,84290,0,0,0,0,0,FL,23,0,0,1,0,0,1,0,0
4661,none,head_of_household,3,82860,0,0,1,0,1,NY,40,0,1,1,0,1,0,0,1
4662,none,married_filing_jointly,1,171052,0,0,0,0,0,PA,18,0,0,1,0,1,0,0,0
4663,none,single,3,12918,0,0,0,0,1,TX,56,0,0,0,1,1,0,0,1
4664,none,married_filing_jointly,3,20341,0,0,1,0,1,TX,31,0,1,1,1,1,0,0,1
4665,none,single,0,21393,0,0,1,0,1,FL,45,0,1,0,0,0,0,1,1
4666,none,head_of_household,3,68211,0,0,0,0,1,NC,48,0,0,1,0,0,0,0,1
4667,none,single,0,54262,0,0,0,0,1,GA,47,0,0,0,0,0,0,0,1
4668,none,head_of_household,1,73937,0,0,0,0,1,MA,40,0,0,1,1,1,0,0,1
4669,none,single,2,6659,0,0,0,0,1,CA,46,0,0,0,1,1,0,0,1
4670,none,single,2,166870,0,0,1,1,0,NC,44,0,1,1,0,1,1,0,0
4671,F-1,single,3,54803,63830,0,0,0,0,TX,15,0,0,0,1,1,1,0,0
4672,none,single,1,72933,0,0,0,0,0,PA,24,0,0,1,0,1,0,0,0
4673,J-1,single,4,61900,31012,1,0,1,0,TX,1,1,0,0,0,1,0,0,0
4674,none,married_filing_jointly,3,25209,0,0,0,1,0,WA,51,0,0,1,1,1,0,1,0
4675,none,single,2,70701,18211,0,1,0,0,NY,40,0,1,1,0,1,0,0,0
4676,none,single,3,47505,0,0,0,1,0,NY,43,0,0,0,1,1,0,0,0
4677,none,single,1,46941,24509,0,0,0,0,TX,41,0,0,1,1,1,0,1,0
4678,none,single,2,69138,0,0,0,0,0,NY,26,0,0,1,0,1,0,0,0
4679,L-1,head_of_household,2,40446,63002,1,0,0,1,CA,10,1,0,1,1,1,1,0,0
4680,none,head_of_household,0,13034,0,0,0,0,1,OH,40,0,0,1,1,0,0,1,1
4681,none,single,1,37671,0,0,0,0,1,IL,43,0,0,1,1,1,0,0,1
4682,none,married_filing_separately,4,191476,0,0,0,1,0,CA,36,0,0,1,0,1,0,0,0
4683,none,married_filing_jointly,3,26954,0,0,0,0,1,CA,35,0,1,1,1,1,0,1,1
4684,none,qualifying_widow,4,48275,0,0,1,1,1,TX,51,0,1,0,1,1,0,0,1
4685,none,single,3,93987,0,0,1,0,1,NY,56,0,0,1,0,1,0,0,1
4686,none,single,0,298756,0,0,0,0,1,TX,59,0,0,1,0,0,0,0,0
4687,none,married_filing_jointly,0,35236,0,0,1,0,1,CA,52,1,1,1,0,0,0,0,1
4688,H-1B,head_of_household,1,14698,44179,1,0,0,1,CA,1,1,0,1,1,1,0,0,0
4689,none,married_filing_jointly,1,81248,0,0,0,0,1,TX,51,0,0,1,0,1,0,0,1
4690,none,married_filing_jointly,4,21353,0,0,0,0,0,OH,29,0,0,0,1,0,0,0,0
4691,none,single,3,57860,0,0,0,0,0,OH,27,0,0,1,1,1,0,0,0
4692,none,married_filing_jointly,4,76528,0,0,0,0,0,TX,37,0,0,1,0,1,0,0,0
4693,none,head_of_household,4,28812,0,0,1,0,0,NY,19,0,1,1,1,1,0,0,0
4694,none,single,2,34722,0,0,0,1,1,OH,47,0,0,1,1,1,0,0,1
4695,none,married_filing_jointly,1,92716,0,0,0,0,0,FL,26,1,0,1,0,1,0,0,0
4696,STEM OPT,single,2,118581,73630,1,0,0,1,MA,17,1,0,1,0,1,0,0,1
4697,J-1,married_filing_jointly,3,46156,69116,1,0,0,0,GA,7,1,0,0,1,1,0,1,0
4698,none,married_filing_jointly,3,51624,0,0,1,1,0,IL,40,0,1,1,1,1,0,0,0
4699,none,married_filing_separately,2,16130,0,0,0,0,0,NY,38,0,0,1,1,1,0,0,0
4700,none,qualifying_widow,0,49329,0,0,1,0,0,NY,37,0,0,1,0,1,0,0,0
4701,none,married_filing_jointly,1,31179,0,0,0,0,0,TX,35,0,0,1,1,1,0,0,0
4702,none,single,2,47609,0,0,0,0,0,CA,56,0,0,1,1,1,1,0,0
4703,F-1,single,3,158957,67390,1,0,0,1,NJ,3,1,0,1,0,1,0,0,0
4704,H-1B,single,2,16098,74094,1,0,0,0,VA,19,1,0,1,1,1,0,0,0
4705,none,single,4,127748,0,0,1,1,0,MA,27,0,0,0,0,1,0,0,0
4706,none,single,3,52853,0,0,0,0,0,FL,25,0,0,1,1,1,0,0,0
4707,none,single,1,43293,0,0,1,0,1,AZ,52,0,1,1,1,1,0,0,1
4708,none,single,3,20295,0,0,0,0,0,GA,21,0,0,1,1,1,0,0,0
4709,none,single,2,57043,0,0,0,1,0,NY,53,0,0,1,1,1,0,0,0
4710,F-1,married_filing_separately,1,313114,76926,1,0,0,0,WA,9,1,0,1,0,0,0,0,0
4711,L-1,single,0,4479,46427,1,0,0,0,AZ,7,1,0,1,1,0,0,0,1
4712,none,married_filing_jointly,3,7631,0,0,0,0,1,PA,42,0,0,1,1,1,0,0,1
4713,F-1,head_of_household,3,37831,51969,1,0,0,0,MI,3,1,0,0,1,1,0,0,0
4714,none,married_filing_jointly,0,59534,0,0,0,0,0,MI,38,1,0,1,0,0,0,1,0
4715,none,single,1,103318,0,0,0,0,0,IL,21,0,0,1,0,0,1,0,0
4716,none,single,2,66629,0,0,0,0,1,NY,37,0,0,1,0,1,0,0,1
4717,none,married_filing_jointly,0,10174,0,0,0,0,0,CA,51,0,0,1,1,0,0,1,0
4718,none,married_filing_jointly,3,77226,0,0,0,1,1,MA,42,0,1,1,0,1,0,1,1
4719,none,single,3,37975,22171,0,1,0,0,CA,32,0,1,1,1,1,0,0,0
4720,none,married_filing_jointly,1,98398,0,0,0,1,0,CA,41,0,0,1,0,1,0,0,1
4721,none,married_filing_jointly,3,23263,8065,1,0,0,0,FL,59,1,0,1,1,1,0,0,0
4722,none,single,2,11174,0,0,0,1,0,FL,18,0,1,1,1,1,0,0,0
4723,none,married_filing_jointly,0,29556,0,0,1,0,1,TX,18,0,1,1,0,0,0,1,1
4724,none,single,2,69004,0,0,0,0,1,CA,45,0,0,1,0,1,0,1,1
4725,none,single,2,62608,0,0,0,0,1,VA,25,0,0,1,0,1,0,0,0
4726,none,head_of_household,0,45035,0,0,0,1,0,PA,59,0,0,1,0,0,0,0,0
4727,H-1B,single,4,25580,21170,1,0,0,0,AZ,18,1,0,1,1,1,0,0,0
4728,none,married_filing_jointly,3,39388,0,0,0,0,1,VA,18,0,0,1,1,1,0,0,1
4729,none,single,2,168313,0,0,0,0,0,NY,50,0,0,1,0,1,0,0,0
4730,F-1,single,3,441057,72745,1,0,0,0,FL,15,1,0,1,0,0,0,0,0
4731,F-1,head_of_household,3,65057,50160,0,0,0,0,TX,18,0,0,1,0,1,0,0,0
4732,none,single,2,111597,0,0,0,0,0,MA,40,1,0,1,0,1,1,0,0
4733,none,single,2,23048,0,0,0,0,1,IL,26,0,0,1,0,1,0,0,1
4734,none,head_of_household,2,149933,0,0,0,0,0,NJ,44,0,0,0,0,1,0,0,0
4735,none,married_filing_jointly,1,32393,0,0,1,0,1,MA,52,0,1,1,1,1,0,1,1
4736,none,married_filing_jointly,2,14184,0,0,0,0,0,TX,18,0,0,1,1,1,0,1,0
4737,none,single,0,125123,0,0,0,0,0,WA,19,0,0,0,0,0,0,0,0
4738,none,single,0,48082,0,0,0,0,1,MI,18,0,0,1,0,0,0,0,1
4739,none,married_filing_jointly,1,155499,0,0,0,0,0,NY,54,0,0,1,0,1,0,0,0
4740,none,single,0,93314,0,0,0,0,0,AZ,52,0,0,1,0,0,0,0,0
4741,none,single,3,13845,0,0,0,0,1,IL,20,0,0,1,1,1,1,0,1
4742,none,married_filing_separately,0,52372,0,0,0,1,0,FL,48,0,0,0,0,0,0,1,0
4743,none,single,1,19788,3449,1,0,0,0,CA,40,1,0,1,1,1,1,1,0
4744,none,single,2,138331,0,0,0,0,1,GA,40,0,0,1,1,1,0,0,1
4745,none,single,2,47934,0,0,1,1,0,NC,59,0,1,0,1,1,0,1,0
4746,none,married_filing_jointly,0,24527,2988,1,0,0,1,TX,27,1,0,1,0,0,1,0,1
4747,none,married_filing_jointly,4,7135,0,0,0,0,1,FL,46,0,0,0,1,0,0,0,1
4748,none,head_of_household,0,126699,0,0,0,1,1,CA,39,0,0,1,1,0,0,0,1
4749,none,single,0,32585,0,0,1,0,0,PA,42,0,1,0,0,0,0,1,0
4750,none,single,0,35044,0,0,0,0,0,IL,24,0,0,1,0,0,0,0,1
4751,none,married_filing_jointly,0,68557,0,0,0,0,0,NJ,41,0,0,0,0,0,0,0,1
4752,none,single,0,20010,6569,1,0,0,0,CA,49,1,0,1,0,0,0,1,0
4753,none,married_filing_jointly,3,11312,0,0,0,1,0,CA,49,0,0,1,1,1,0,0,0
4754,none,head_of_household,3,52770,0,0,1,0,0,CA,53,0,1,0,1,1,0,0,0
4755,none,married_filing_jointly,0,19188,27815,1,0,1,0,AZ,38,1,1,1,0,0,1,0,0
4756,H-1B,single,2,41392,69667,1,0,0,0,PA,3,1,0,1,1,1,0,0,0
4757,none,qualifying_widow,1,20356,0,0,0,1,0,TX,18,0,0,1,1,1,0,0,0
4758,none,single,0,13051,0,0,0,0,0,CA,18,0,0,1,1,0,0,0,0
4759,none,head_of_household,2,10124,0,0,0,0,0,CA,40,0,0,1,1,1,0,0,0
4760,none,married_filing_jointly,4,48576,0,0,0,0,0,GA,48,0,0,1,1,1,0,0,1
4761,L-1,married_filing_jointly,4,118996,30318,1,0,0,0,NY,12,1,0,1,0,1,0,0,0
4762,none,head_of_household,0,106956,0,0,1,0,1,NC,26,0,0,0,0,0,0,0,1
4763,F-1,married_filing_jointly,2,45359,62190,1,1,0,0,TX,14,1,1,0,1,1,0,0,0
4764,none,single,2,159896,0,0,1,0,1,NY,40,0,0,1,0,0,0,0,0
4765,none,single,0,27389,0,0,0,0,0,IL,22,0,0,1,0,0,0,0,0
4766,none,married_filing_jointly,2,92683,0,0,1,0,0,TX,33,0,1,1,0,1,0,0,0
4767,O-1,married_filing_jointly,2,28484,51158,0,0,0,1,TX,15,0,0,1,1,1,0,0,1
4768,none,single,0,23079,0,0,0,1,1,CA,47,0,0,1,0,0,0,0,1
4769,none,married_filing_jointly,1,91918,0,0,1,0,0,GA,29,0,1,1,0,1,0,0,0
4770,L-1,married_filing_jointly,4,65471,49993,1,0,1,1,IL,12,1,0,1,0,1,1,0,1
4771,none,single,0,78167,0,0,1,0,0,NY,27,0,1,1,0,0,0,1,0
4772,none,single,0,11618,0,0,0,0,1,IL,57,0,0,1,1,0,0,0,1
4773,none,married_filing_jointly,2,111982,0,0,0,0,0,CA,53,0,0,1,0,1,0,0,0
4774,F-1,single,4,81588,27597,1,0,0,0,MI,8,1,0,1,0,1,0,0,0
4775,none,single,3,30867,0,0,1,0,0,NC,27,0,1,1,1,1,0,0,0
4776,none,single,3,74957,0,0,1,0,0,TX,34,0,1,1,0,1,0,0,0
4777,L-1,single,4,118963,58676,1,0,0,1,VA,1,1,0,1,0,1,0,0,1
4778,none,single,0,22871,0,0,0,0,1,FL,37,0,0,1,0,0,1,0,1
4779,none,married_filing_jointly,3,23007,0,0,0,1,1,NY,54,0,0,1,1,1,0,0,1
4780,none,single,4,34212,7754,1,1,0,0,PA,38,1,1,1,1,1,0,0,0
4781,none,qualifying_widow,3,6007,0,0,0,0,1,MI,30,0,0,1,1,1,0,1,1
4782,none,head_of_household,1,59700,0,0,0,0,0,CA,38,0,0,1,0,1,1,0,0
4783,none,married_filing_jointly,4,100684,0,0,0,0,0,TX,58,0,0,1,0,1,0,0,0
4784,none,qualifying_widow,2,74091,0,0,1,0,1,WA,51,0,1,1,0,1,1,0,1
4785,none,head_of_household,1,68276,17497,1,0,0,0,WA,49,1,0,1,0,1,0,0,0
4786,none,single,1,111428,0,0,1,0,0,MI,43,0,0,1,0,1,0,0,0
4787,none,married_filing_jointly,2,40529,0,0,1,0,0,CA,21,0,1,0,0,1,0,0,0
4788,none,single,0,10780,0,0,0,0,0,IL,21,0,0,1,1,0,0,1,0
4789,none,married_filing_jointly,4,49835,0,0,0,1,1,NY,25,0,0,1,1,1,0,0,1
4790,none,married_filing_jointly,1,143094,0,0,0,0,1,CA,30,0,0,0,0,1,0,0,1
4791,none,single,2,61396,0,0,0,1,0,CA,49,0,0,1,0,1,0,0,0
4792,O-1,single,0,31738,73086,1,1,0,1,NJ,3,1,1,1,0,0,0,0,1
4793,F-1,qualifying_widow,0,89835,13134,1,1,0,1,CA,16,1,0,1,0,0,0,0,1
4794,J-1,single,4,62787,36960,1,0,0,0,TX,14,1,0,1,0,1,1,0,0
4795,none,single,4,36526,0,0,0,0,1,CA,20,0,0,0,1,1,0,0,1
4796,none,single,2,49373,0,0,0,0,0,IL,21,0,0,0,1,1,0,0,0
4797,none,married_filing_jointly,1,33334,0,0,1,1,1,NC,32,0,1,1,1,1,0,0,1
4798,none,head_of_household,3,77138,0,0,0,0,0,TX,43,0,0,1,0,1,0,1,0
4799,none,married_filing_jointly,1,19733,0,0,0,0,0,MI,44,0,0,1,1,1,0,0,0
4800,none,single,1,59692,0,0,1,0,1,CA,53,0,1,1,0,1,0,0,1
4801,none,single,3,96987,0,0,0,0,0,FL,56,0,0,1,0,1,1,0,0
4802,none,single,2,54947,0,0,1,0,0,TX,28,0,1,1,1,1,0,1,0
4803,none,married_filing_jointly,1,55511,0,0,1,0,0,NY,55,0,1,1,1,1,0,0,0
4804,none,head_of_household,1,47240,0,0,1,0,1,MA,36,0,1,1,1,1,0,0,1
4805,OPT,married_filing_jointly,2,71764,6731,1,0,0,0,NC,2,1,0,1,0,1,0,0,0
4806,none,single,4,32101,0,0,1,0,1,TX,59,0,1,0,1,1,0,1,1
4807,none,married_filing_jointly,1,39439,0,0,1,0,1,AZ,30,0,1,1,0,1,0,1,1
4808,none,single,1,19714,0,0,0,0,1,OH,50,0,0,1,1,1,0,1,1
4809,none,married_filing_jointly,0,34789,0,0,0,0,1,NY,58,0,0,0,0,0,0,1,1
4810,H-1B,married_filing_jointly,0,7302,63401,1,0,0,1,WA,2,1,0,1,1,0,0,0,1
4811,none,married_filing_jointly,0,45509,0,0,0,0,0,NC,43,0,0,0,0,0,0,0,0
4812,L-1,married_filing_jointly,3,77219,12757,1,0,0,0,GA,10,1,0,1,0,1,0,0,0
4813,none,head_of_household,1,41760,0,0,0,0,0,TX,32,0,0,1,1,1,0,0,0
4814,none,single,3,101629,0,0,0,0,0,CA,19,0,0,1,0,1,0,0,1
4815,none,single,2,147537,0,0,0,0,0,NJ,50,0,1,1,0,1,0,0,0
4816,none,single,3,43718,0,0,0,0,1,OH,52,0,0,0,1,1,0,0,1
4817,none,married_filing_jointly,4,18090,0,0,0,0,0,MI,31,1,0,1,1,1,0,0,0
4818,none,married_filing_jointly,0,118458,0,0,0,0,1,NC,46,0,0,1,0,0,0,0,0
4819,STEM OPT,married_filing_jointly,1,98745,69531,1,1,1,1,VA,19,1,1,1,0,1,0,0,1
4820,none,married_filing_jointly,4,66439,0,0,0,0,0,FL,51,0,0,1,0,1,0,1,0
4821,none,single,3,27666,0,0,0,0,0,FL,50,0,0,1,1,1,0,0,0
4822,none,married_filing_jointly,0,62326,0,0,0,1,1,TX,18,0,0,0,0,0,0,1,1
4823,none,married_filing_jointly,4,33513,0,0,0,0,0,CA,20,0,1,1,1,1,0,1,0
4824,OPT,single,4,22917,57495,1,0,1,0,NY,8,1,0,0,1,1,0,0,0
4825,none,single,2,61282,0,0,1,0,0,NY,53,0,1,1,0,1,0,0,0
4826,none,single,2,18474,0,0,0,0,1,CA,39,1,0,1,1,1,0,1,1
4827,none,single,4,87578,0,0,0,0,1,IL,29,0,0,1,0,1,0,1,1
4828,none,married_filing_separately,4,57148,0,0,0,0,0,FL,38,0,0,1,1,1,0,0,0
4829,L-1,head_of_household,3,40121,49407,0,0,1,0,NY,2,0,0,1,1,1,0,0,0
4830,none,married_filing_jointly,2,42726,0,0,0,0,0,PA,57,0,0,1,1,1,0,0,1
4831,none,single,4,16884,0,0,1,0,1,TX,19,0,1,1,1,0,0,0,1
4832,none,married_filing_jointly,1,17821,0,0,0,0,1,OH,49,0,0,1,1,1,0,0,1
4833,none,married_filing_jointly,1,210987,0,0,0,0,0,PA,49,0,0,1,0,1,0,0,0
4834,none,single,3,38722,0,0,0,0,0,NY,51,0,0,1,1,1,0,0,0
4835,none,head_of_household,3,12313,13493,1,0,0,0,FL,55,1,0,0,1,1,0,0,0
4836,none,single,1,101383,0,0,0,0,0,CA,40,0,0,1,0,1,1,0,0
4837,F-1,single,0,17643,46949,1,0,0,1,NC,1,1,0,0,0,0,0,0,1
4838,none,single,2,74529,0,0,0,0,0,AZ,54,0,0,1,0,1,0,0,0
4839,none,single,4,167170,0,0,0,0,1,CA,37,0,0,1,1,1,1,0,0
4840,none,head_of_household,0,36483,21547,0,0,0,1,TX,28,0,0,0,1,0,0,0,1
4841,none,single,1,125740,0,0,0,0,0,NJ,42,0,0,1,0,1,0,0,0
4842,none,single,4,85858,0,0,1,0,0,GA,49,0,0,0,0,1,1,0,0
4843,none,single,0,182764,0,0,0,0,1,TX,27,0,0,1,0,0,0,0,0
4844,none,single,4,74881,0,0,0,0,0,OH,53,1,0,1,0,0,0,0,0
4845,none,single,2,27562,0,0,0,0,0,WA,20,0,0,1,1,1,1,0,0
4846,none,single,0,6804,0,0,0,0,1,TX,21,0,0,1,1,0,0,1,1
4847,none,married_filing_jointly,0,21745,0,0,0,1,1,OH,27,0,0,1,0,1,0,0,1
4848,OPT,single,0,28225,32671,0,0,0,1,MI,4,0,0,1,0,0,0,1,1
4849,none,married_filing_separately,1,108379,0,0,0,0,0,CA,25,0,1,1,0,1,0,0,0
4850,F-1,single,1,132289,40793,1,0,0,0,WA,17,0,0,1,1,1,0,1,0
4851,none,married_filing_jointly,1,16540,0,0,0,0,0,AZ,18,0,0,1,1,1,0,0,0
4852,none,head_of_household,2,133336,0,0,0,1,0,NC,52,0,0,0,0,1,0,0,0
4853,none,single,0,22113,7110,1,0,1,0,PA,28,1,0,0,0,0,0,1,0
4854,OPT,single,4,20951,4869,1,1,0,0,IL,7,1,1,1,1,1,0,0,0
4855,F-1,head_of_household,0,12768,13328,0,0,0,0,OH,10,0,0,1,1,0,0,0,0
4856,none,married_filing_jointly,3,60113,28397,0,0,0,0,CA,37,0,0,1,0,1,0,0,0
4857,none,married_filing_jointly,1,26183,0,0,0,0,1,TX,58,0,0,1,1,1,1,0,1
4858,none,single,1,144598,29159,1,0,0,0,CA,56,1,0,1,0,1,0,0,0
4859,none,single,1,19588,0,0,0,0,1,FL,35,0,0,0,1,1,0,0,1
4860,none,married_filing_jointly,3,85732,0,0,0,0,0,NC,49,0,0,1,0,1,0,0,0
4861,none,head_of_household,3,14896,0,0,0,0,0,VA,47,0,0,1,1,1,0,0,0
4862,F-1,single,3,112273,10844,1,0,0,0,FL,16,1,0,1,0,1,0,0,0
4863,none,married_filing_separately,0,49286,0,0,1,0,0,IL,18,0,1,1,0,0,0,0,0
4864,none,married_filing_jointly,4,57737,0,0,0,0,0,IL,43,0,0,1,1,1,0,1,0
4865,none,single,3,32126,0,0,0,0,0,NY,44,0,0,0,1,1,0,0,0
4866,none,single,0,30529,0,0,1,0,0,GA,33,0,1,1,0,0,1,0,0
4867,none,single,2,69362,0,0,0,0,0,CA,21,0,1,1,0,1,0,0,0
4868,none,married_filing_jointly,3,225856,0,0,0,0,0,CA,55,0,0,1,0,1,0,0,0
4869,none,married_filing_jointly,2,17245,0,0,0,0,0,FL,43,0,0,0,1,1,0,0,0
4870,none,single,3,32644,0,0,1,0,0,AZ,27,0,1,1,1,1,1,0,0
4871,none,single,2,25556,0,0,0,0,1,AZ,39,0,0,1,1,1,0,0,1
4872,none,married_filing_jointly,0,11377,25785,1,0,0,1,OH,44,1,0,1,1,0,0,0,1
4873,none,married_filing_jointly,2,11249,0,0,0,0,0,IL,25,0,0,1,1,1,0,1,0
4874,STEM OPT,married_filing_jointly,3,22942,79191,1,0,0,1,OH,14,1,0,1,1,1,1,0,1
4875,H-1B,married_filing_jointly,2,31059,71314,0,0,0,0,NY,9,0,0,1,1,1,0,1,0
4876,none,single,4,158654,0,0,0,0,0,TX,26,0,0,1,0,1,0,0,0
4877,none,married_filing_jointly,2,108053,0,0,1,0,0,CA,29,0,1,1,0,1,1,0,0
4878,H-1B,single,3,21197,51287,0,0,0,0,CA,16,0,0,1,1,1,0,1,0
4879,none,single,1,88925,20736,1,0,0,1,MA,56,1,0,1,0,1,0,0,1
4880,none,single,0,21603,0,0,0,1,1,NC,58,0,0,1,0,0,0,1,1
4881,L-1,married_filing_jointly,1,40984,17614,0,0,0,0,GA,9,0,0,1,1,1,0,0,0
4882,none,married_filing_jointly,3,59361,14145,0,1,1,1,NJ,54,0,1,1,1,1,0,0,1
4883,F-1,single,0,296263,79904,1,0,0,1,IL,2,1,0,0,0,0,0,0,0
4884,H-1B,head_of_household,0,56496,31901,1,0,0,1,OH,15,1,1,1,0,0,0,1,1
4885,none,head_of_household,1,11728,0,0,0,0,0,MI,41,0,0,1,1,1,0,0,1
4886,none,single,4,86662,0,0,0,0,1,CA,20,0,0,0,0,1,0,0,1
4887,none,married_filing_jointly,2,123435,0,0,0,0,0,TX,35,0,0,1,0,1,0,0,0
4888,none,single,0,98689,0,0,0,0,0,PA,43,0,0,1,0,0,0,0,0
4889,none,qualifying_widow,3,18127,0,0,0,0,0,CA,52,0,0,1,1,1,0,1,0
4890,none,single,2,49607,0,0,0,0,0,OH,26,0,0,1,1,1,0,1,0
4891,none,single,2,43646,0,0,0,0,1,NJ,24,0,0,1,1,1,0,0,1
4892,none,married_filing_jointly,1,218068,0,0,0,0,1,NJ,50,0,0,1,0,1,0,0,0
4893,H-1B,single,3,77270,31352,1,0,0,1,FL,15,1,0,1,0,1,0,1,1
4894,none,married_filing_jointly,4,207948,27413,1,0,1,0,TX,53,1,1,1,0,1,0,0,0
4895,none,married_filing_jointly,3,23425,0,0,0,0,1,AZ,41,0,0,1,1,1,0,1,1
4896,none,single,0,36495,0,0,0,1,0,WA,20,0,0,1,0,0,0,1,0
4897,L-1,married_filing_jointly,1,27342,49395,1,0,0,1,FL,2,1,0,1,1,1,0,0,1
4898,none,head_of_household,4,107026,0,0,0,0,0,VA,35,0,0,1,0,1,0,0,0
4899,none,married_filing_separately,2,123701,0,0,0,1,1,VA,48,0,0,1,0,1,0,0,1
4900,none,married_filing_jointly,3,63052,0,0,0,0,0,FL,29,0,0,1,0,1,0,0,0
4901,none,single,1,48305,0,0,0,0,1,FL,28,0,0,1,1,1,1,0,1
4902,none,single,2,64604,0,0,0,0,0,WA,19,0,1,1,0,1,0,0,0
4903,none,head_of_household,0,12780,0,0,0,1,0,NC,26,0,0,0,1,0,0,0,0
4904,none,married_filing_jointly,1,30635,0,0,1,1,1,IL,42,0,1,1,1,1,0,1,1
4905,F-1,married_filing_jointly,4,32933,63747,0,0,0,0,AZ,18,0,0,0,1,1,0,0,0
4906,none,head_of_household,4,43816,0,0,1,1,0,NJ,54,1,1,1,1,1,0,0,0
4907,none,single,4,24666,0,0,0,0,1,CA,42,0,1,1,1,1,0,0,1
4908,none,married_filing_jointly,3,20653,0,0,0,1,0,NY,41,0,0,1,1,1,0,0,0
4909,none,single,0,10528,7276,1,0,1,0,VA,47,1,0,1,1,0,0,1,0
4910,none,single,1,65438,0,0,0,0,0,CA,51,0,0,1,0,0,0,0,0
4911,none,married_filing_jointly,3,12906,27207,1,1,0,1,CA,57,0,1,1,1,1,0,0,1
4912,none,single,0,109045,0,0,0,1,1,NJ,47,0,0,1,0,0,0,0,1
4913,none,head_of_household,4,59369,0,0,1,0,0,MI,51,0,1,1,0,1,0,1,0
4914,none,single,3,98497,0,0,1,0,1,CA,59,0,0,1,0,1,1,0,1
4915,none,head_of_household,0,19878,0,0,1,0,0,TX,27,0,1,1,0,0,1,0,0
4916,none,married_filing_jointly,2,237377,0,0,0,0,0,NJ,57,0,0,1,0,1,0,0,0
